"search-number","evaluation","population*","mean-strength*","stddev-strength*","egg-laying-radius*","expected-egg-quantity*","inherit-parent-strength*","fitness","num-replicates","best-fitness-so-far"
"20","90","24","58","8","4","9","false","794.4","10","30.8"
"20","100","32","54","9","5","4","true","153.6","10","30.8"
"20","110","24","50","5","4","6","false","267.2","10","30.8"
"20","120","28","52","10","6","4","false","97.2","10","30.8"
"20","130","32","52","5","6","8","false","463.6","10","30.8"
"20","140","40","57","8","8","10","false","887.8","10","30.8"
"20","150","24","59","8","6","6","true","359","10","30.8"
"20","160","24","50","5","4","4","false","93.4","10","30.8"
"20","170","20","54","8","7","3","false","29.5","10","29.5"
"20","180","28","60","5","6","6","false","347","10","29.5"
"20","190","20","53","7","7","3","true","46.2","10","29.5"
"20","200","20","57","6","7","3","true","48.8","10","29.5"
"20","210","36","59","7","8","10","false","929.5","10","29.5"
"20","220","32","50","8","8","9","true","746.1","10","29.5"
"20","230","20","59","6","5","6","false","318.4","10","29.5"
"20","240","32","55","5","5","3","true","60.3","10","29.5"
"20","250","32","55","8","7","9","true","850.6","10","29.5"
"20","260","32","53","8","4","8","false","546.2","10","29.5"
"20","270","40","59","6","7","9","true","800.6","10","29.5"
"20","280","40","52","9","4","6","true","375.5","10","29.5"
"20","290","40","50","8","5","8","false","464.1","10","29.5"
"20","300","32","59","8","4","8","true","777.6","10","29.5"
"20","310","24","56","7","8","7","true","430.6","10","29.5"
"20","320","28","57","8","5","8","false","527.2","10","29.5"
"20","330","36","51","8","6","4","true","130.2","10","29.5"
"20","340","36","58","8","5","3","false","71","10","29.5"
"20","350","20","56","8","9","7","true","427.1","10","29.5"
"20","360","40","53","8","6","10","true","1104.1","10","29.5"
"20","370","20","52","8","6","7","false","333","10","29.5"
"20","380","20","50","7","4","10","false","701.5","10","29.5"
"20","390","32","52","7","4","8","false","534.1","10","29.5"
"20","400","32","50","7","4","7","true","423.2","10","29.5"
"20","410","32","57","10","9","9","false","689.4","10","29.5"
"20","420","32","57","5","9","7","true","448.8","10","29.5"
"20","430","40","60","5","7","3","false","61.8","10","29.5"
"20","440","32","57","6","7","5","false","190.2","10","29.5"
"20","450","32","57","6","4","3","true","85.5","10","29.5"
"20","460","20","57","8","8","7","false","334.5","10","29.5"
"20","470","24","55","10","8","6","false","255.9","10","29.5"
"20","480","40","56","6","7","9","true","782.3","10","29.5"
"20","490","28","59","7","7","5","true","216.2","10","29.5"
"20","500","32","57","10","6","9","false","730.4","10","29.5"
