"search-number","evaluation","population*","mean-strength*","stddev-strength*","egg-laying-radius*","expected-egg-quantity*","inherit-parent-strength*","fitness","num-replicates","best-fitness-so-far"
"8","280","20","59","6","4","8","false","59.066185030948915","10","88.51642763520402"
"8","290","20","57","5","8","3","true","65.02811490590905","10","88.51642763520402"
"8","300","24","57","8","8","5","true","79.97501902828877","10","88.51642763520402"
"8","310","28","52","6","5","10","false","52.51386683400742","10","88.51642763520402"
"8","320","36","50","8","6","7","true","72.24608924817122","10","88.51642763520402"
"8","330","24","54","5","5","4","false","54.025863773107496","10","88.51642763520402"
"8","340","20","50","6","4","5","true","61.87664186272292","10","88.51642763520402"
"8","350","20","53","7","7","7","false","53.31284745018363","10","88.51642763520402"
"8","360","40","56","7","4","4","false","56.44145102845114","10","88.51642763520402"
"8","370","28","52","10","7","5","false","53.39907267521189","10","88.51642763520402"
"8","380","28","52","8","8","6","false","51.82530570883258","10","88.51642763520402"
"8","390","24","50","5","4","3","true","59.68120856536858","10","88.51642763520402"
"8","400","40","50","6","8","8","true","69.12404699618943","10","88.51642763520402"
"8","410","32","55","5","4","5","false","55.09591323396613","10","88.51642763520402"
"8","420","40","56","5","6","8","false","56.14578472279182","10","88.51642763520402"
"8","430","20","50","6","5","7","true","66.93436548720834","10","88.51642763520402"
"8","440","36","54","9","8","5","true","80.49140039724566","10","88.51642763520402"
"8","450","32","57","10","6","4","true","89.95109345247057","10","89.95109345247057"
"8","460","32","56","8","5","10","true","81.11792700950762","10","89.95109345247057"
"8","470","24","50","8","4","10","true","76.31705308488515","10","89.95109345247057"
"8","480","32","57","9","4","8","false","57.28924390936601","10","89.95109345247057"
"8","490","24","55","5","4","4","true","63.232958422904595","10","89.95109345247057"
"8","500","36","52","8","6","5","true","76.71918262822103","10","89.95109345247057"
"9","10","40","52","9","6","8","false","52.41754175516032","10","52.41754175516032"
"9","20","32","59","7","8","7","true","78.91253391384761","10","78.91253391384761"
"9","30","40","52","8","8","4","true","74.7126448928576","10","78.91253391384761"
"9","40","32","50","5","6","8","true","63.62402248052509","10","78.91253391384761"
"9","50","40","60","9","4","5","false","60.78766069370704","10","78.91253391384761"
"9","60","32","53","8","6","5","true","76.11667543546092","10","78.91253391384761"
"9","70","28","56","8","4","4","false","56.46529602793798","10","78.91253391384761"
"9","80","32","60","7","7","4","true","76.00873261363118","10","78.91253391384761"
"9","90","20","60","5","8","8","false","60.18706874525069","10","78.91253391384761"
"9","100","28","54","8","8","3","false","54.47943908003068","10","78.91253391384761"
"9","110","40","57","5","5","10","false","57.13975457435616","10","78.91253391384761"
"9","120","32","60","7","4","3","true","72.51088216051542","10","78.91253391384761"
"9","130","32","57","7","4","4","false","57.369818983261624","10","78.91253391384761"
"9","140","36","59","8","4","6","false","59.43017015401684","10","78.91253391384761"
"9","150","40","60","6","8","3","false","60.380037650413","10","78.91253391384761"
"9","160","28","59","7","4","7","true","77.90672586604893","10","78.91253391384761"
"9","170","28","54","10","8","10","false","54.699471594137904","10","78.91253391384761"
"9","180","28","59","8","7","4","false","59.53043905947469","10","78.91253391384761"
"9","190","24","52","6","7","8","true","66.54403605615084","10","78.91253391384761"
"9","200","32","51","7","4","8","true","70.46963694552741","10","78.91253391384761"
"9","210","40","54","6","8","6","true","69.4885268117035","10","78.91253391384761"
"9","220","40","52","8","9","5","false","52.60757570933579","10","78.91253391384761"
"9","230","20","50","7","9","3","true","67.39599071531504","10","78.91253391384761"
"9","240","36","60","5","7","6","false","60.18533062875338","10","78.91253391384761"
"9","250","20","58","9","6","10","false","58.83446260731124","10","78.91253391384761"
"9","260","32","54","8","9","7","true","79.06835617262807","10","79.06835617262807"
"9","270","20","59","5","8","10","false","59.111085550626434","10","79.06835617262807"
"9","280","32","58","6","6","9","false","58.19183472748085","10","79.06835617262807"
"9","290","32","53","8","6","6","true","78.34168751827107","10","79.06835617262807"
"9","300","20","58","7","4","10","true","76.28172192752407","10","79.06835617262807"
"9","310","32","55","8","5","7","true","79.05661860066462","10","79.06835617262807"
"9","320","32","54","7","7","10","false","54.37287362837831","10","79.06835617262807"
"9","330","32","59","5","9","9","false","59.187492256465234","10","79.06835617262807"
"9","340","32","54","7","7","7","true","72.35483318749084","10","79.06835617262807"
"9","350","24","52","8","4","6","false","52.51517710144667","10","79.06835617262807"
"9","360","32","58","8","7","8","false","58.369178121782156","10","79.06835617262807"
"9","370","40","57","6","8","5","false","57.35918973026624","10","79.06835617262807"
"9","380","20","52","5","7","10","true","63.96623800289952","10","79.06835617262807"
"9","390","32","58","10","7","8","true","92.50711176798227","10","92.50711176798227"
"9","400","32","53","8","9","5","true","76.23567429038813","10","92.50711176798227"
"9","410","32","57","10","5","4","false","57.8697554260123","10","92.50711176798227"
"9","420","24","59","5","6","9","false","59.26473540619448","10","92.50711176798227"
"9","430","36","59","5","9","4","false","58.96902141317355","10","92.50711176798227"
"9","440","40","58","5","8","6","true","69.96188541420788","10","92.50711176798227"
"9","450","40","54","7","9","8","true","76.76870832086225","10","92.50711176798227"
"9","460","28","50","6","6","6","true","69.21819644344916","10","92.50711176798227"
"9","470","40","52","7","7","6","true","74.14969483289408","10","92.50711176798227"
"9","480","32","58","7","7","8","true","76.61850073691767","10","92.50711176798227"
"9","490","40","53","9","9","8","false","53.639140751931755","10","92.50711176798227"
"9","500","32","55","9","4","3","false","55.40816550461166","10","92.50711176798227"
"10","10","32","57","10","7","8","true","87.18145436161772","10","87.18145436161772"
"10","20","24","57","9","9","10","false","57.4764806385743","10","87.18145436161772"
"10","30","24","56","8","4","10","false","56.69476720227614","10","87.18145436161772"
"10","40","32","54","7","4","8","true","72.30098745429015","10","87.18145436161772"
"10","50","40","56","8","9","6","true","77.87776461356304","10","87.18145436161772"
"10","60","32","59","5","4","6","true","68.5333365033637","10","87.18145436161772"
"10","70","20","59","5","5","3","false","59.334239826671094","10","87.18145436161772"
"10","80","20","59","9","4","8","true","88.45161421804941","10","88.45161421804941"
"10","90","32","50","8","4","9","false","50.58915860523861","10","88.45161421804941"
"10","100","20","50","8","8","7","true","73.61470941936642","10","88.45161421804941"
"10","110","24","52","5","8","10","false","52.31746137574619","10","88.45161421804941"
"10","120","20","55","10","7","4","false","55.9845326127641","10","88.45161421804941"
"10","130","40","53","10","7","3","true","81.74546709017898","10","88.45161421804941"
"10","140","32","57","8","9","6","true","78.79610292167413","10","88.45161421804941"
"10","150","20","60","8","7","9","true","83.5466376399392","10","88.45161421804941"
"10","160","20","50","5","7","5","true","61.596594280153546","10","88.45161421804941"
"10","170","28","57","5","4","8","true","70.26117640835797","10","88.45161421804941"
"10","180","32","58","7","6","6","true","75.22963432478815","10","88.45161421804941"
"10","190","40","59","7","7","7","true","78.28893829002487","10","88.45161421804941"
"10","200","20","52","10","4","6","true","82.1398764416102","10","88.45161421804941"
"10","210","28","55","5","8","5","false","55.15126827552365","10","88.45161421804941"
"10","220","32","60","9","5","3","true","78.87880847240663","10","88.45161421804941"
"10","230","20","60","7","7","9","true","76.76891354604848","10","88.45161421804941"
"10","240","24","54","5","4","9","false","53.916477558957276","10","88.45161421804941"
"10","250","20","57","6","7","8","false","57.18287299616778","10","88.45161421804941"
"10","260","20","57","5","4","10","true","65.73631343527069","10","88.45161421804941"
"10","270","36","57","9","6","7","true","85.43505762653479","10","88.45161421804941"
"10","280","28","58","10","7","6","false","58.74410876657191","10","88.45161421804941"
"10","290","36","58","8","9","8","false","58.53697551518114","10","88.45161421804941"
"10","300","36","53","6","7","6","true","68.29297701853682","10","88.45161421804941"
"10","310","40","50","6","4","9","true","63.210801357952064","10","88.45161421804941"
"10","320","28","58","5","8","7","true","69.74808570645294","10","88.45161421804941"
"10","330","32","60","7","9","5","false","60.53962571508659","10","88.45161421804941"
"10","340","40","56","5","4","8","false","56.1039463088408","10","88.45161421804941"
"10","350","24","50","5","8","4","true","62.258837276035976","10","88.45161421804941"
"10","360","24","50","10","4","7","true","81.58537376428782","10","88.45161421804941"
"10","370","36","53","7","9","5","true","74.15083809413234","10","88.45161421804941"
"10","380","40","52","5","5","8","true","66.14938572475087","10","88.45161421804941"
"10","390","24","50","5","9","8","true","63.170157128817095","10","88.45161421804941"
"10","400","24","50","10","6","4","true","79.87722041086423","10","88.45161421804941"
"10","410","40","56","6","7","10","false","56.31305823154288","10","88.45161421804941"
"10","420","20","55","8","5","9","true","76.76163284156084","10","88.45161421804941"
"10","430","40","58","8","9","9","false","58.28777237983574","10","88.45161421804941"
"10","440","36","57","5","4","10","false","57.19125997283466","10","88.45161421804941"
"10","450","20","59","8","5","9","true","81.63411730154384","10","88.45161421804941"
"10","460","24","52","8","8","3","true","72.51060834255058","10","88.45161421804941"
"10","470","32","51","6","9","6","true","68.04927981385251","10","88.45161421804941"
"10","480","20","52","5","4","7","false","52.124921432939274","10","88.45161421804941"
"10","490","28","57","5","6","10","false","57.241618498811604","10","88.45161421804941"
"10","500","24","60","10","8","5","false","61.26619873362758","10","88.45161421804941"
"11","10","20","55","5","4","5","true","62.71212478081053","10","62.71212478081053"
"11","20","36","50","9","7","7","true","80.08880259228549","10","80.08880259228549"
"11","30","28","54","5","7","8","true","65.92880170781278","10","80.08880259228549"
"11","40","40","55","7","4","10","true","73.7630759311736","10","80.08880259228549"
"11","50","24","52","10","4","5","true","84.62621007203782","10","84.62621007203782"
"11","60","36","52","8","7","7","true","80.98430759127562","10","84.62621007203782"
"11","70","24","59","6","5","4","true","71.22965003345269","10","84.62621007203782"
"11","80","36","51","7","4","10","true","69.59158217049591","10","84.62621007203782"
"11","90","20","54","10","7","9","true","86.02026873734641","10","86.02026873734641"
"11","100","28","52","5","8","7","false","52.23186378994369","10","86.02026873734641"
"11","110","24","58","5","6","4","true","67.03080889007197","10","86.02026873734641"
"11","120","36","56","8","8","10","false","56.51254746693871","10","86.02026873734641"
"11","130","32","52","5","6","5","true","63.34318259145393","10","86.02026873734641"
"11","140","32","57","9","5","4","false","58.13913578226052","10","86.02026873734641"
"11","150","32","58","10","5","8","false","58.74741386111837","10","86.02026873734641"
"11","160","24","60","9","7","4","false","60.80996343345065","10","86.02026873734641"
"11","170","20","59","7","7","8","false","59.431007432974255","10","86.02026873734641"
"11","180","20","52","5","6","5","true","65.41472222672772","10","86.02026873734641"
"11","190","24","53","9","9","6","false","53.59821476904743","10","86.02026873734641"
"11","200","28","60","6","5","5","true","70.15995708370369","10","86.02026873734641"
"11","210","32","54","5","8","7","true","63.72241262660308","10","86.02026873734641"
"11","220","20","58","5","4","8","false","58.109915333937806","10","86.02026873734641"
"11","230","20","50","7","8","8","false","50.24144086864875","10","86.02026873734641"
"11","240","32","57","8","7","3","true","75.09978908801746","10","86.02026873734641"
"11","250","28","50","8","5","8","true","75.55535872448647","10","86.02026873734641"
"11","260","36","50","8","7","3","true","66.66735513786541","10","86.02026873734641"
"11","270","28","54","10","8","8","false","54.74752204238903","10","86.02026873734641"
"11","280","28","51","9","4","6","true","79.38899773265115","10","86.02026873734641"
"11","290","20","56","6","8","5","true","70.8307624978228","10","86.02026873734641"
"11","300","24","57","7","6","10","true","74.49473240202768","10","86.02026873734641"
"11","310","24","54","10","4","10","false","54.73543969016557","10","86.02026873734641"
"11","320","20","57","10","7","10","false","57.89793978392062","10","86.02026873734641"
"11","330","28","55","9","4","9","true","83.38650722051852","10","86.02026873734641"
"11","340","20","58","8","4","8","true","82.09553588689498","10","86.02026873734641"
"11","350","36","52","7","6","7","true","70.20305666005657","10","86.02026873734641"
"11","360","24","54","7","9","9","false","54.39072916897214","10","86.02026873734641"
"11","370","28","50","5","4","7","false","50.37031228780238","10","86.02026873734641"
"11","380","40","58","7","7","7","false","58.381256993011974","10","86.02026873734641"
"11","390","32","54","5","7","3","false","54.311732073425745","10","86.02026873734641"
"11","400","20","60","8","7","7","true","82.06784542003115","10","86.02026873734641"
"11","410","28","57","9","4","4","false","57.81869983600486","10","86.02026873734641"
"11","420","24","51","7","6","10","true","70.13883332210085","10","86.02026873734641"
"11","430","32","59","5","4","10","false","59.21845607396965","10","86.02026873734641"
"11","440","24","50","7","5","8","true","69.89460259760452","10","86.02026873734641"
"11","450","24","50","8","7","9","true","77.1360986891439","10","86.02026873734641"
"11","460","24","55","9","4","4","false","56.12991910859036","10","86.02026873734641"
"11","470","32","53","10","4","7","false","53.7699358005763","10","86.02026873734641"
"11","480","32","56","7","4","5","false","55.983855275662464","10","86.02026873734641"
"11","490","36","54","8","5","3","false","54.55346136596869","10","86.02026873734641"
"11","500","32","54","10","5","9","false","54.618672416825426","10","86.02026873734641"
"12","10","40","52","5","4","8","true","63.89608310473145","10","63.89608310473145"
"12","20","20","57","8","8","5","false","57.71966514140204","10","63.89608310473145"
"12","30","32","59","7","4","3","true","71.80160022502642","10","71.80160022502642"
"12","40","20","54","8","5","7","true","78.62918235995008","10","78.62918235995008"
"12","50","20","50","9","4","10","true","74.21544234331449","10","78.62918235995008"
"12","60","36","52","5","9","8","false","52.081139980336104","10","78.62918235995008"
"12","70","20","51","8","7","10","false","51.44522265554669","10","78.62918235995008"
"12","80","24","58","8","9","10","true","82.7744139236502","10","82.7744139236502"
"12","90","24","50","5","4","9","false","50.311483841220834","10","82.7744139236502"
"12","100","32","59","5","9","9","true","70.9428008800041","10","82.7744139236502"
"12","110","20","50","10","9","6","true","81.51770763062791","10","82.7744139236502"
"12","120","20","50","6","8","8","false","50.20433728884509","10","82.7744139236502"
"12","130","24","56","5","4","10","false","56.05793530952335","10","82.7744139236502"
"12","140","28","59","8","6","8","false","59.32134853800973","10","82.7744139236502"
"12","150","24","57","5","9","5","true","70.28070756282634","10","82.7744139236502"
"12","160","40","54","8","6","8","true","76.95513884500916","10","82.7744139236502"
"12","170","28","55","9","6","10","false","55.522363134002205","10","82.7744139236502"
"12","180","20","50","7","4","9","true","70.05464398452015","10","82.7744139236502"
"12","190","36","50","5","6","3","false","50.3315687344768","10","82.7744139236502"
"12","200","32","58","10","5","6","true","90.54456281010468","10","90.54456281010468"
"12","210","20","55","9","4","3","true","78.54182071182292","10","90.54456281010468"
"12","220","28","57","10","4","3","false","58.47665972175234","10","90.54456281010468"
"12","230","40","56","8","7","10","true","81.14837073209013","10","90.54456281010468"
"12","240","40","54","8","5","7","true","76.87804307225744","10","90.54456281010468"
"12","250","36","52","9","4","9","true","78.8778462088712","10","90.54456281010468"
"12","260","32","54","5","4","8","false","54.24519882142948","10","90.54456281010468"
"12","270","28","56","5","6","10","true","68.71258049570817","10","90.54456281010468"
"12","280","40","53","5","6","7","false","53.09379492894654","10","90.54456281010468"
"12","290","40","59","8","9","9","true","84.135321389421","10","90.54456281010468"
"12","300","24","52","10","4","8","true","84.02095322719492","10","90.54456281010468"
"12","310","40","54","6","5","3","false","54.88007953137715","10","90.54456281010468"
"12","320","32","54","7","4","7","true","73.4130696429409","10","90.54456281010468"
"12","330","32","58","8","4","3","true","76.98750802115077","10","90.54456281010468"
"12","340","40","55","6","8","10","false","55.39649886330018","10","90.54456281010468"
"12","350","36","59","8","5","7","false","59.49375461557501","10","90.54456281010468"
"12","360","28","57","5","4","8","false","57.15064952148589","10","90.54456281010468"
"12","370","20","54","7","4","4","true","68.46424384312344","10","90.54456281010468"
"12","380","40","59","7","8","6","false","59.23125891536411","10","90.54456281010468"
"12","390","32","54","6","7","10","true","67.99820646343944","10","90.54456281010468"
"12","400","28","60","8","7","4","false","60.39346515770344","10","90.54456281010468"
"12","410","40","55","5","7","6","false","55.2638414920747","10","90.54456281010468"
"12","420","40","51","7","4","9","false","51.68739329927446","10","90.54456281010468"
"12","430","32","53","9","4","10","true","80.3710175625811","10","90.54456281010468"
"12","440","40","50","6","9","4","false","50.64060706403799","10","90.54456281010468"
"12","450","32","50","5","4","5","false","50.178225640263115","10","90.54456281010468"
"12","460","36","53","6","4","8","false","53.34664959346784","10","90.54456281010468"
"12","470","24","55","7","8","5","false","55.4096631374703","10","90.54456281010468"
"12","480","40","50","10","7","6","false","50.88839850027373","10","90.54456281010468"
"12","490","24","50","8","5","5","false","50.73379198200091","10","90.54456281010468"
"12","500","40","52","5","8","7","false","52.20327283585584","10","90.54456281010468"
"13","10","32","50","5","8","6","true","64.40767872609982","10","64.40767872609982"
"13","20","36","58","8","7","10","false","58.4821516601133","10","64.40767872609982"
"13","30","20","51","7","9","9","true","73.86692819292156","10","73.86692819292156"
"13","40","28","54","5","4","10","true","64.85261484611117","10","73.86692819292156"
"13","50","24","57","5","4","10","false","57.05324059038323","10","73.86692819292156"
"13","60","32","56","8","4","4","true","78.93240213634269","10","78.93240213634269"
"13","70","24","54","7","6","8","true","75.73791347434074","10","78.93240213634269"
"13","80","32","59","5","8","3","false","59.27752686425022","10","78.93240213634269"
"13","90","24","58","9","4","4","false","58.639367399034896","10","78.93240213634269"
"13","100","32","60","5","8","6","true","70.55295762676076","10","78.93240213634269"
"13","110","20","52","8","9","6","false","52.58200228386196","10","78.93240213634269"
"13","120","36","60","8","6","6","true","80.30210329867748","10","80.30210329867748"
"13","130","20","54","8","4","7","false","54.538639916050386","10","80.30210329867748"
"13","140","20","52","5","7","5","false","52.177164599355976","10","80.30210329867748"
"13","150","32","57","6","6","8","false","57.22794127504277","10","80.30210329867748"
"13","160","20","54","5","9","8","false","54.223264003988085","10","80.30210329867748"
"13","170","20","59","8","9","4","false","59.260591220354755","10","80.30210329867748"
"13","180","24","59","6","4","8","true","71.51643698261394","10","80.30210329867748"
"13","190","40","52","8","8","5","true","74.86001461406352","10","80.30210329867748"
"13","200","36","60","10","4","9","false","60.72199336751525","10","80.30210329867748"
"13","210","32","54","10","7","6","false","54.832064349145185","10","80.30210329867748"
"13","220","32","54","6","9","4","true","66.54305294536664","10","80.30210329867748"
"13","230","24","56","5","4","3","false","56.48396020450516","10","80.30210329867748"
"13","240","20","59","5","9","9","false","59.14566004547074","10","80.30210329867748"
"13","250","36","51","5","6","5","false","51.07703609142721","10","80.30210329867748"
"13","260","32","52","8","5","4","true","75.25809081420286","10","80.30210329867748"
"13","270","40","52","7","8","10","false","52.339264648728246","10","80.30210329867748"
"13","280","40","50","5","4","5","true","60.58843546956608","10","80.30210329867748"
"13","290","32","56","8","7","5","true","81.02753929212777","10","81.02753929212777"
"13","300","20","51","10","4","10","false","51.92838047947688","10","81.02753929212777"
"13","310","36","52","8","4","8","true","74.91636928328049","10","81.02753929212777"
"13","320","40","52","5","4","7","true","63.22072944689002","10","81.02753929212777"
"13","330","32","57","10","9","6","false","57.88367700273043","10","81.02753929212777"
"13","340","28","52","8","8","4","true","73.10737279080398","10","81.02753929212777"
"13","350","20","60","8","5","3","true","79.25575017045546","10","81.02753929212777"
"13","360","32","59","5","9","9","true","72.25022675010595","10","81.02753929212777"
"13","370","36","53","8","5","9","false","53.30681392214079","10","81.02753929212777"
"13","380","28","57","10","6","5","true","89.88066892426318","10","89.88066892426318"
"13","390","32","59","6","8","6","true","73.19144847754305","10","89.88066892426318"
"13","400","24","58","5","7","9","true","67.82087872981722","10","89.88066892426318"
"13","410","40","59","10","7","9","true","95.44808852930237","10","95.44808852930237"
"13","420","36","51","7","7","3","false","51.34217237844897","10","95.44808852930237"
"13","430","40","52","9","6","4","false","52.92007301730932","10","95.44808852930237"
"13","440","28","50","6","4","4","false","50.448726565786","10","95.44808852930237"
"13","450","36","59","6","9","10","true","75.80007864898413","10","95.44808852930237"
"13","460","24","55","5","6","4","true","63.93754192558089","10","95.44808852930237"
"13","470","32","59","8","9","3","false","59.71607137623177","10","95.44808852930237"
"13","480","20","59","8","7","5","false","59.58535531662022","10","95.44808852930237"
"13","490","28","52","9","7","6","true","84.1469186298919","10","95.44808852930237"
"13","500","20","55","7","7","3","true","71.39025411811645","10","95.44808852930237"
"14","10","20","53","7","4","8","false","53.34898345251071","10","53.34898345251071"
"14","20","32","57","5","4","5","true","67.7080224647805","10","67.7080224647805"
"14","30","20","50","7","5","6","false","50.607668086247145","10","67.7080224647805"
"14","40","32","57","8","7","4","false","57.267425583834495","10","67.7080224647805"
"14","50","24","52","10","6","5","false","52.673495476687904","10","67.7080224647805"
"14","60","28","50","6","9","7","false","50.49121962031267","10","67.7080224647805"
"14","70","32","58","8","6","3","true","78.75384978748198","10","78.75384978748198"
"14","80","40","59","10","5","6","true","90.30723234381439","10","90.30723234381439"
"14","90","20","50","10","4","10","false","50.32556440393515","10","90.30723234381439"
"14","100","20","60","7","4","3","false","60.75181785437419","10","90.30723234381439"
"14","110","20","52","9","4","10","false","52.49208133690642","10","90.30723234381439"
"14","120","32","51","9","8","4","true","78.98209242322953","10","90.30723234381439"
"14","130","24","55","10","6","3","true","78.66753559214716","10","90.30723234381439"
"14","140","32","50","8","4","5","false","50.582389247915515","10","90.30723234381439"
"14","150","20","50","6","9","9","true","65.87238334983404","10","90.30723234381439"
"14","160","20","59","5","4","8","false","59.310767327123735","10","90.30723234381439"
"14","170","32","50","8","5","9","false","50.50628064283211","10","90.30723234381439"
"14","180","36","52","9","8","5","true","76.8174087102414","10","90.30723234381439"
"14","190","32","52","8","7","4","true","73.90732240163757","10","90.30723234381439"
"14","200","36","52","5","6","3","true","63.34281353724155","10","90.30723234381439"
"14","210","20","53","5","4","10","false","53.088865718307446","10","90.30723234381439"
"14","220","28","54","7","7","3","false","54.431208460891824","10","90.30723234381439"
"14","230","24","52","5","8","3","true","63.66744527832947","10","90.30723234381439"
"14","240","40","54","5","7","9","false","54.209441343123714","10","90.30723234381439"
"14","250","36","55","10","4","8","true","90.7253399425548","10","90.7253399425548"
"14","260","40","58","5","5","6","false","58.169330919936066","10","90.7253399425548"
"14","270","20","55","5","4","9","false","55.25664124814451","10","90.7253399425548"
"14","280","20","52","7","4","6","false","52.37037591602391","10","90.7253399425548"
"14","290","36","50","9","8","9","false","50.63826218883513","10","90.7253399425548"
"14","300","20","50","5","6","4","true","60.75673062569196","10","90.7253399425548"
"14","310","20","56","7","6","4","false","56.64260831856213","10","90.7253399425548"
"14","320","40","59","5","7","7","false","59.111614181420315","10","90.7253399425548"
"14","330","20","60","9","8","7","true","86.7329103223751","10","90.7253399425548"
"14","340","20","50","8","5","10","true","76.81381759341852","10","90.7253399425548"
"14","350","20","51","8","4","5","true","72.29874681197472","10","90.7253399425548"
"14","360","40","50","8","4","10","false","50.43285695953064","10","90.7253399425548"
"14","370","24","54","5","7","3","false","54.34478665837376","10","90.7253399425548"
"14","380","36","59","5","8","7","true","71.03182376726966","10","90.7253399425548"
"14","390","36","54","6","5","10","true","71.02749729642485","10","90.7253399425548"
"14","400","36","50","8","7","4","true","70.88676066683215","10","90.7253399425548"
"14","410","20","52","5","7","4","true","64.12960340323636","10","90.7253399425548"
"14","420","36","55","5","4","3","true","64.17464036723702","10","90.7253399425548"
"14","430","20","50","9","6","6","true","77.78370428574203","10","90.7253399425548"
"14","440","40","57","10","7","3","true","81.61856901133375","10","90.7253399425548"
"14","450","24","57","8","4","4","false","57.7779173572877","10","90.7253399425548"
"14","460","32","56","5","4","9","true","66.91056761511949","10","90.7253399425548"
"14","470","32","58","6","4","6","false","58.03104548395079","10","90.7253399425548"
"14","480","24","54","9","7","7","true","83.4303219209443","10","90.7253399425548"
"14","490","36","56","5","7","3","true","67.40974272436941","10","90.7253399425548"
"14","500","32","53","6","6","3","false","53.49336422837464","10","90.7253399425548"
"15","10","20","54","8","4","10","false","54.51798866656139","10","54.51798866656139"
"15","20","20","58","9","5","6","true","82.79750862239932","10","82.79750862239932"
"15","30","32","58","8","4","10","true","81.80843548918071","10","82.79750862239932"
"15","40","20","54","8","8","9","false","54.43733261530308","10","82.79750862239932"
"15","50","24","57","7","9","4","true","74.14653465963818","10","82.79750862239932"
"15","60","20","53","10","4","6","false","53.85075050245932","10","82.79750862239932"
"15","70","32","57","8","4","8","false","57.415737383678376","10","82.79750862239932"
"15","80","32","53","5","6","6","false","53.10029493715977","10","82.79750862239932"
"15","90","24","60","8","4","3","false","60.47455471231467","10","82.79750862239932"
"15","100","28","56","10","7","6","true","86.62893265762338","10","86.62893265762338"
"15","110","20","50","6","8","5","true","63.69838120536643","10","86.62893265762338"
"15","120","36","52","5","5","6","true","65.33211625879987","10","86.62893265762338"
"15","130","32","60","7","6","6","false","60.39206771262843","10","86.62893265762338"
"15","140","40","54","7","6","3","false","54.82354250675028","10","86.62893265762338"
"15","150","32","52","7","6","7","true","70.02130398573618","10","86.62893265762338"
"15","160","28","50","8","8","3","false","51.00181836982768","10","86.62893265762338"
"15","170","20","52","6","4","7","true","65.90151475557636","10","86.62893265762338"
"15","180","40","52","8","5","8","false","52.58837880430449","10","86.62893265762338"
"15","190","40","55","5","4","10","false","55.17256389404946","10","86.62893265762338"
"15","200","32","59","9","7","3","false","59.980499799150905","10","86.62893265762338"
"15","210","20","59","8","7","9","false","59.424799084097025","10","86.62893265762338"
"15","220","28","54","5","8","8","false","54.11950419985449","10","86.62893265762338"
"15","230","20","50","7","6","5","true","74.21625324145761","10","86.62893265762338"
"15","240","24","50","5","4","6","false","50.20982192868915","10","86.62893265762338"
"15","250","20","54","8","9","7","true","77.8813270394248","10","86.62893265762338"
"15","260","32","51","6","6","9","false","51.2617627473737","10","86.62893265762338"
"15","270","20","60","10","4","4","true","88.27124577824044","10","88.27124577824044"
"15","280","32","59","9","6","10","false","59.48873520030837","10","88.27124577824044"
"15","290","28","57","7","8","6","false","57.58272890051229","10","88.27124577824044"
"15","300","20","57","9","8","7","false","57.67225221083049","10","88.27124577824044"
"15","310","24","60","10","8","8","true","93.47854085267247","10","93.47854085267247"
"15","320","20","51","7","7","7","true","73.4525510574367","10","93.47854085267247"
"15","330","24","52","8","6","4","false","53.023533391045035","10","93.47854085267247"
"15","340","32","57","8","4","4","false","57.51940939501642","10","93.47854085267247"
"15","350","20","54","8","4","5","true","74.64819659156598","10","93.47854085267247"
"15","360","24","50","6","7","7","true","66.0159716067462","10","93.47854085267247"
"15","370","40","59","7","9","3","true","75.78687119549683","10","93.47854085267247"
"15","380","40","52","5","4","8","true","65.70099970807006","10","93.47854085267247"
"15","390","20","55","8","4","6","false","55.418522811106456","10","93.47854085267247"
"15","400","32","50","10","7","3","true","80.02876397542535","10","93.47854085267247"
"15","410","36","57","7","5","4","true","75.39058461926697","10","93.47854085267247"
"15","420","28","56","6","4","10","false","56.102443812221864","10","93.47854085267247"
"15","430","40","57","6","4","10","false","57.22847541242584","10","93.47854085267247"
"15","440","32","58","7","6","4","true","73.49272160781285","10","93.47854085267247"
"15","450","20","53","7","7","9","true","72.98460309240954","10","93.47854085267247"
"15","460","32","55","5","4","4","false","55.43611386893103","10","93.47854085267247"
"15","470","32","51","5","9","10","true","64.58590415296962","10","93.47854085267247"
"15","480","20","59","7","9","7","true","77.37718483816991","10","93.47854085267247"
"15","490","40","57","8","9","7","false","57.44661657546872","10","93.47854085267247"
"15","500","20","52","8","8","7","false","52.75466605677708","10","93.47854085267247"
"16","10","20","55","6","4","4","true","65.04763993243802","10","65.04763993243802"
"16","20","20","56","5","9","3","true","67.46789471647703","10","67.46789471647703"
"16","30","20","59","7","7","8","true","76.79613795117083","10","76.79613795117083"
"16","40","28","58","5","4","6","false","58.123804669625976","10","76.79613795117083"
"16","50","32","54","5","9","10","true","67.35265399063861","10","76.79613795117083"
"16","60","36","53","5","4","9","true","64.92765125520425","10","76.79613795117083"
"16","70","24","50","7","7","7","true","74.00138686331292","10","76.79613795117083"
"16","80","24","51","10","7","10","true","88.64244277932832","10","88.64244277932832"
"16","90","36","56","8","7","3","true","75.16133893216116","10","88.64244277932832"
"16","100","32","57","6","9","7","false","57.55800558945875","10","88.64244277932832"
"16","110","40","50","6","5","8","false","50.42707761285547","10","88.64244277932832"
"16","120","32","56","7","8","9","false","56.19658661478131","10","88.64244277932832"
"16","130","20","57","8","6","9","true","77.31709950304489","10","88.64244277932832"
