"search-number","evaluation","population*","mean-strength*","stddev-strength*","egg-laying-radius*","expected-egg-quantity*","inherit-parent-strength*","fitness","num-replicates","best-fitness-so-far"
"11","90","36","53","5","6","10","false","7.5","10","8"
"11","100","40","51","6","4","8","true","7.5","10","8"
"11","110","32","56","6","6","9","false","8.2","10","8.2"
"11","120","24","52","5","5","5","true","4.9","10","8.2"
"11","130","20","55","7","9","3","false","4.7","10","8.2"
"11","140","28","53","10","8","4","true","7.2","10","8.2"
"11","150","32","57","6","7","10","false","8.9","10","8.9"
"11","160","36","50","7","5","3","true","5","10","8.9"
"11","170","32","60","6","7","10","false","9.3","10","9.3"
"11","180","28","55","10","5","6","true","6.8","10","9.3"
"11","190","24","55","9","6","6","false","6.5","10","9.3"
"11","200","36","56","5","6","7","true","7.7","10","9.3"
"11","210","36","58","5","7","3","false","7","10","9.3"
"11","220","32","58","10","5","8","false","8","10","9.3"
"11","230","24","52","7","5","6","false","7.2","10","9.3"
"11","240","24","59","5","7","10","true","8.1","10","9.3"
"11","250","40","54","6","4","5","true","6.9","10","9.3"
"11","260","32","57","9","7","3","false","6.1","10","9.3"
"11","270","20","51","8","5","7","false","6.5","10","9.3"
"11","280","32","53","6","7","8","false","8.1","10","9.3"
"11","290","36","50","8","8","3","false","4.5","10","9.3"
"11","300","28","57","9","7","8","false","8.2","10","9.3"
"11","310","32","50","5","9","5","true","6.2","10","9.3"
"11","320","20","59","8","7","10","false","6.3","10","9.3"
"11","330","40","52","8","9","3","true","6.6","10","9.3"
"11","340","40","53","5","8","5","true","8.7","10","9.3"
"11","350","32","56","10","7","6","false","8.2","10","9.3"
"11","360","32","59","8","7","8","true","8.7","10","9.3"
"11","370","32","52","5","8","7","false","8.6","10","9.3"
"11","380","32","55","10","6","7","true","8.9","10","9.3"
"11","390","32","59","8","9","7","false","8.6","10","9.3"
"11","400","20","54","10","5","7","false","6.9","10","9.3"
"11","410","36","57","9","9","10","true","8.4","10","9.3"
"11","420","32","54","7","7","8","true","8.4","10","9.3"
"11","430","20","57","5","6","7","true","6.6","10","9.3"
"11","440","20","55","6","4","7","true","6.7","10","9.3"
"11","450","32","57","5","9","5","false","7.5","10","9.3"
"11","460","24","59","10","4","8","true","7.5","10","9.3"
"11","470","32","59","6","7","7","true","9.4","10","9.4"
"11","480","36","59","8","8","4","false","7.7","10","9.4"
"11","490","36","53","10","9","7","true","8.4","10","9.4"
"11","500","40","60","8","6","10","false","9.8","10","9.8"
"12","10","32","57","8","7","6","true","8.1","10","8.1"
"12","20","24","54","9","5","3","true","4.7","10","8.1"
"12","30","24","55","8","6","3","false","5.6","10","8.1"
"12","40","32","54","10","4","4","true","6.8","10","8.1"
"12","50","40","60","9","4","10","true","9.2","10","9.2"
"12","60","28","60","8","6","5","false","7.7","10","9.2"
"12","70","32","60","9","5","9","true","9","10","9.2"
"12","80","24","50","8","7","5","true","5.7","10","9.2"
"12","90","36","52","5","7","4","false","6.4","10","9.2"
"12","100","24","59","8","4","10","true","7.3","10","9.2"
"12","110","36","55","9","4","7","false","7.6","10","9.2"
"12","120","36","55","10","7","10","true","7.8","10","9.2"
"12","130","20","57","5","7","4","true","6.1","10","9.2"
"12","140","32","55","6","8","10","true","7.5","10","9.2"
"12","150","20","56","10","7","10","false","6.6","10","9.2"
"12","160","28","55","5","9","10","true","7.3","10","9.2"
"12","170","24","54","5","9","7","false","7","10","9.2"
"12","180","20","57","8","4","7","true","6.8","10","9.2"
"12","190","24","52","9","6","3","true","5.3","10","9.2"
"12","200","40","57","10","9","3","true","7.5","10","9.2"
"12","210","20","51","5","4","3","false","3.8","10","9.2"
"12","220","36","60","10","4","9","false","8.7","10","9.2"
"12","230","20","57","7","7","6","true","6.4","10","9.2"
"12","240","20","59","5","5","7","false","7.7","10","9.2"
"12","250","40","54","5","8","10","false","8.5","10","9.2"
"12","260","28","52","8","7","4","true","6.4","10","9.2"
"12","270","36","57","9","9","6","false","9.8","10","9.8"
"12","280","20","52","7","7","4","true","5.3","10","9.8"
"12","290","32","57","8","6","4","false","8","10","9.8"
"12","300","20","55","5","9","3","true","4.8","10","9.8"
"12","310","32","58","5","9","4","true","6.9","10","9.8"
"12","320","32","54","7","8","8","true","8.1","10","9.8"
"12","330","40","59","5","5","7","false","9.8","10","9.8"
"12","340","36","54","8","9","10","true","8.5","10","9.8"
"12","350","36","57","5","7","8","true","9.1","10","9.8"
"12","360","40","53","10","8","10","false","9","10","9.8"
"12","370","32","57","5","7","6","true","8.4","10","9.8"
"12","380","36","55","7","9","8","false","8","10","9.8"
"12","390","36","57","6","7","7","true","8.4","10","9.8"
"12","400","36","55","7","5","6","false","7.6","10","9.8"
"12","410","20","50","10","5","8","false","5.6","10","9.8"
"12","420","36","57","5","4","9","false","8.3","10","9.8"
"12","430","32","60","10","7","9","false","8.7","10","9.8"
"12","440","20","56","5","6","7","false","7.1","10","9.8"
"12","450","24","51","9","4","5","false","5.8","10","9.8"
"12","460","20","59","8","4","4","true","5.9","10","9.8"
"12","470","32","57","10","5","4","false","7.1","10","9.8"
"12","480","40","50","9","7","3","true","6.1","10","9.8"
"12","490","24","59","10","8","8","false","8.3","10","9.8"
"12","500","32","50","5","4","5","false","6.5","10","9.8"
"13","10","40","54","8","7","8","false","9.2","10","9.2"
"13","20","32","52","10","9","4","false","6.5","10","9.2"
"13","30","32","53","5","4","5","true","7.3","10","9.2"
"13","40","24","52","7","7","10","true","6.6","10","9.2"
"13","50","24","59","7","8","9","false","8.5","10","9.2"
"13","60","32","59","7","7","8","false","9.7","10","9.7"
"13","70","40","55","7","8","9","true","8.1","10","9.7"
"13","80","36","57","10","7","9","true","9.9","10","9.9"
"13","90","36","55","5","4","9","false","8.5","10","9.9"
"13","100","32","50","9","8","4","true","7.1","10","9.9"
"13","110","28","59","7","8","5","false","8.4","10","9.9"
"13","120","36","51","5","5","8","false","7.1","10","9.9"
"13","130","32","59","8","7","5","false","8.3","10","9.9"
"13","140","40","51","8","4","5","true","7.5","10","9.9"
"13","150","20","54","10","7","5","false","6.6","10","9.9"
"13","160","24","51","9","7","8","false","6.7","10","9.9"
"13","170","20","53","5","9","7","true","6.6","10","9.9"
"13","180","32","50","8","9","4","false","6.1","10","9.9"
"13","190","28","57","9","8","5","true","8","10","9.9"
"13","200","32","52","9","7","3","false","5","10","9.9"
"13","210","36","59","8","7","6","true","7.9","10","9.9"
"13","220","32","54","5","7","9","true","7.6","10","9.9"
"13","230","32","54","5","7","5","false","7.5","10","9.9"
"13","240","32","56","5","9","6","true","8.6","10","9.9"
"13","250","40","54","6","4","6","true","8.1","10","9.9"
"13","260","32","54","5","9","7","true","7.5","10","9.9"
"13","270","20","59","5","7","6","true","6.6","10","9.9"
"13","280","20","52","6","6","3","true","4.4","10","9.9"
"13","290","32","51","5","4","7","true","6.8","10","9.9"
"13","300","36","57","8","7","8","true","8.1","10","9.9"
"13","310","32","60","9","4","10","false","8.4","10","9.9"
"13","320","20","57","7","8","9","true","7","10","9.9"
"13","330","36","50","8","8","10","false","8","10","9.9"
"13","340","24","59","6","4","7","true","6.6","10","9.9"
"13","350","40","56","5","5","4","true","8","10","9.9"
"13","360","32","50","5","7","7","true","7.2","10","9.9"
"13","370","40","50","10","6","8","false","7.9","10","9.9"
"13","380","24","58","8","9","9","false","7.8","10","9.9"
"13","390","28","51","8","5","4","true","5.5","10","9.9"
"13","400","24","58","9","5","5","true","7.3","10","9.9"
"13","410","32","56","8","7","7","false","8.3","10","9.9"
"13","420","20","60","9","5","3","true","5.1","10","9.9"
"13","430","32","51","10","5","6","true","7.5","10","9.9"
"13","440","36","51","7","6","6","false","8.4","10","9.9"
"13","450","24","54","9","7","7","false","6.8","10","9.9"
"13","460","24","59","5","8","7","true","7","10","9.9"
"13","470","24","52","9","9","5","false","6.6","10","9.9"
"13","480","20","52","5","9","7","false","6.7","10","9.9"
"13","490","24","55","5","8","8","false","7.9","10","9.9"
"13","500","20","54","5","6","6","true","6.5","10","9.9"
"14","10","40","54","5","7","6","false","7.6","10","7.6"
"14","20","40","50","6","9","6","false","6.9","10","7.6"
"14","30","32","50","5","5","8","true","6.2","10","7.6"
"14","40","32","54","8","8","8","false","7.7","10","7.7"
"14","50","32","53","5","7","4","false","6.7","10","7.7"
"14","60","20","50","10","7","3","true","4.6","10","7.7"
"14","70","32","54","6","8","8","true","7.5","10","7.7"
"14","80","20","59","5","8","6","true","6.8","10","7.7"
"14","90","20","54","5","9","6","false","7","10","7.7"
"14","100","36","59","5","8","6","false","8.9","10","8.9"
"14","110","32","59","8","8","10","true","9.1","10","9.1"
"14","120","28","57","8","4","8","true","8.3","10","9.1"
"14","130","20","56","7","5","4","true","5.3","10","9.1"
"14","140","24","54","8","4","6","false","7.1","10","9.1"
"14","150","24","60","9","6","3","true","5.4","10","9.1"
"14","160","40","54","8","7","4","true","7.7","10","9.1"
"14","170","32","57","9","7","8","false","9","10","9.1"
"14","180","32","60","5","7","3","true","7.6","10","9.1"
"14","190","20","52","8","6","10","false","5.5","10","9.1"
"14","200","20","52","6","6","9","false","6.1","10","9.1"
"14","210","40","56","9","4","6","true","8.3","10","9.1"
"14","220","36","60","6","8","4","true","7.9","10","9.1"
"14","230","40","60","10","7","7","false","9.7","10","9.7"
"14","240","28","56","5","8","9","true","8.5","10","9.7"
"14","250","40","52","7","8","7","false","8.7","10","9.7"
"14","260","32","57","8","9","8","true","8.6","10","9.7"
"14","270","28","51","8","7","5","true","6.1","10","9.7"
"14","280","28","59","5","5","10","true","8","10","9.7"
"14","290","28","55","7","4","6","false","6.6","10","9.7"
"14","300","32","56","8","9","7","true","7.3","10","9.7"
"14","310","40","59","6","4","10","true","9.3","10","9.7"
"14","320","24","59","5","4","5","true","7.2","10","9.7"
"14","330","40","59","10","7","3","false","7.8","10","9.7"
"14","340","28","58","10","6","6","true","7.7","10","9.7"
"14","350","20","57","6","6","4","true","6.5","10","9.7"
"14","360","24","58","8","9","3","true","5.8","10","9.7"
"14","370","20","57","5","9","7","true","7.2","10","9.7"
"14","380","36","54","7","6","8","false","8.9","10","9.7"
"14","390","20","51","6","7","5","false","6.1","10","9.7"
"14","400","24","52","5","4","5","true","5.9","10","9.7"
"14","410","24","52","8","8","5","false","6.7","10","9.7"
"14","420","32","57","8","4","6","false","7.4","10","9.7"
"14","430","32","55","8","6","10","false","7.7","10","9.7"
"14","440","20","55","10","4","10","false","7.1","10","9.7"
"14","450","28","50","5","6","6","true","7.1","10","9.7"
"14","460","20","60","10","9","4","true","7.1","10","9.7"
"14","470","28","58","8","7","4","true","7.4","10","9.7"
"14","480","24","54","6","6","4","false","6.2","10","9.7"
"14","490","20","57","5","7","8","true","7.5","10","9.7"
"14","500","24","57","9","4","3","true","4.8","10","9.7"
"15","10","28","59","7","7","4","false","7.3","10","7.3"
"15","20","20","50","6","5","3","false","4.1","10","7.3"
"15","30","28","50","5","6","5","false","6.2","10","7.3"
"15","40","36","54","8","4","5","true","6.6","10","7.3"
"15","50","36","54","8","5","6","true","7.7","10","7.7"
"15","60","20","58","5","5","6","true","6.9","10","7.7"
"15","70","28","51","8","8","4","true","6.3","10","7.7"
"15","80","32","54","5","4","8","false","7.3","10","7.7"
"15","90","28","54","9","7","3","false","5.3","10","7.7"
"15","100","20","52","5","4","8","false","5.7","10","7.7"
"15","110","32","60","5","9","7","true","9.4","10","9.4"
"15","120","20","57","8","6","7","true","7.4","10","9.4"
"15","130","20","58","7","8","10","true","7.7","10","9.4"
"15","140","36","53","6","6","3","true","5.7","10","9.4"
"15","150","40","51","6","7","6","false","7.7","10","9.4"
"15","160","20","52","8","7","10","false","7.2","10","9.4"
"15","170","40","57","6","5","8","true","8.1","10","9.4"
"15","180","24","59","10","4","7","true","7.3","10","9.4"
"15","190","40","56","7","9","3","true","7.2","10","9.4"
"15","200","20","55","9","4","10","false","6.2","10","9.4"
"15","210","40","55","6","6","4","false","7.6","10","9.4"
"15","220","24","56","9","7","3","true","5","10","9.4"
"15","230","24","54","5","7","7","false","7","10","9.4"
"15","240","36","60","8","4","7","true","8.7","10","9.4"
"15","250","32","59","7","4","10","true","7.7","10","9.4"
"15","260","24","58","5","7","9","true","8.1","10","9.4"
"15","270","20","51","6","6","7","false","6.8","10","9.4"
"15","280","28","51","5","4","3","false","4.5","10","9.4"
"15","290","28","50","10","7","8","false","7.4","10","9.4"
"15","300","32","50","9","6","3","false","4.3","10","9.4"
"15","310","28","56","8","4","6","false","7.7","10","9.4"
"15","320","20","59","5","9","3","true","5.5","10","9.4"
"15","330","28","58","6","4","7","true","6.9","10","9.4"
"15","340","24","52","5","8","7","true","6.5","10","9.4"
"15","350","32","53","7","5","10","false","7.7","10","9.4"
"15","360","32","54","7","7","7","false","7.9","10","9.4"
"15","370","20","50","10","9","5","false","5.2","10","9.4"
"15","380","32","56","8","4","5","true","7.4","10","9.4"
"15","390","32","59","9","9","3","true","6.4","10","9.4"
"15","400","24","58","10","5","4","true","6.6","10","9.4"
"15","410","20","55","7","7","4","true","6.1","10","9.4"
"15","420","32","50","8","4","4","false","5.7","10","9.4"
"15","430","32","53","7","9","5","true","7","10","9.4"
"15","440","36","50","10","4","8","true","7.5","10","9.4"
"15","450","20","53","6","8","6","false","6.2","10","9.4"
"15","460","32","52","8","4","3","true","5.2","10","9.4"
"15","470","36","52","5","6","9","true","6.9","10","9.4"
"15","480","24","56","6","9","4","false","6.3","10","9.4"
"15","490","32","50","6","4","10","true","6.9","10","9.4"
"15","500","32","56","10","7","5","true","7.4","10","9.4"
"16","10","20","54","6","7","4","false","5.3","10","5.3"
"16","20","24","55","7","7","10","false","7.7","10","7.7"
"16","30","20","51","5","4","10","false","6.8","10","7.7"
"16","40","20","59","9","5","4","false","6.5","10","7.7"
"16","50","20","51","6","6","7","false","6.2","10","7.7"
"16","60","24","52","5","6","10","true","7.3","10","7.7"
"16","70","32","54","10","8","7","true","8.4","10","8.4"
"16","80","36","52","7","7","6","true","7.6","10","8.4"
"16","90","24","52","8","7","10","true","7.1","10","8.4"
"16","100","32","59","6","5","8","false","9.4","10","9.4"
"16","110","36","59","8","7","9","true","8.2","10","9.4"
"16","120","20","50","6","6","4","false","4.3","10","9.4"
"16","130","32","50","6","6","7","true","6.8","10","9.4"
"16","140","40","50","10","7","7","false","8.1","10","9.4"
"16","150","20","50","8","6","3","true","3.5","10","9.4"
"16","160","32","50","8","4","4","false","5.3","10","9.4"
"16","170","36","54","6","7","7","false","8.4","10","9.4"
"16","180","24","59","10","8","4","true","7","10","9.4"
"16","190","24","54","8","4","6","true","6","10","9.4"
"16","200","32","58","5","4","3","true","5.5","10","9.4"
"16","210","40","52","9","6","4","true","7.1","10","9.4"
"16","220","40","53","5","4","3","true","4.6","10","9.4"
"16","230","28","56","6","4","10","true","8.5","10","9.4"
"16","240","20","54","7","4","6","false","6.4","10","9.4"
"16","250","20","50","8","4","10","true","6.2","10","9.4"
"16","260","32","60","8","6","3","false","6.9","10","9.4"
"16","270","32","53","10","8","4","false","8.1","10","9.4"
"16","280","36","56","9","4","10","false","7.9","10","9.4"
"16","290","24","58","8","9","10","false","8.7","10","9.4"
"16","300","20","55","6","6","7","false","6.6","10","9.4"
"16","310","20","56","5","4","5","true","6.5","10","9.4"
"16","320","20","56","5","7","8","true","6.7","10","9.4"
"16","330","32","51","8","5","5","true","6.9","10","9.4"
"16","340","32","54","5","6","3","true","5.4","10","9.4"
"16","350","20","52","8","7","3","true","4.2","10","9.4"
"16","360","32","50","9","4","3","true","4.5","10","9.4"
"16","370","28","57","5","9","9","false","8.5","10","9.4"
"16","380","20","52","7","8","9","true","6.5","10","9.4"
"16","390","28","59","5","7","3","false","5.7","10","9.4"
"16","400","20","57","6","5","5","false","6.6","10","9.4"
"16","410","40","50","10","9","4","false","6.4","10","9.4"
"16","420","20","53","5","7","7","false","6.2","10","9.4"
"16","430","32","50","6","7","9","false","7.9","10","9.4"
"16","440","40","58","8","4","7","true","8.6","10","9.4"
"16","450","40","50","5","8","4","false","5.9","10","9.4"
"16","460","36","53","8","4","7","false","7.9","10","9.4"
"16","470","20","53","7","5","10","false","7.1","10","9.4"
"16","480","20","52","7","8","8","false","6.6","10","9.4"
"16","490","32","53","10","5","7","true","7.9","10","9.4"
"16","500","32","50","5","8","3","false","4.3","10","9.4"
"17","10","20","57","5","6","7","false","6.7","10","6.7"
"17","20","20","59","8","4","5","true","6.4","10","6.7"
"17","30","20","50","6","6","6","true","5.8","10","6.7"
"17","40","40","54","6","5","3","false","5.4","10","6.7"
"17","50","20","59","5","9","7","true","7.2","10","7.2"
"17","60","20","51","6","6","5","false","5.7","10","7.2"
"17","70","36","54","7","6","5","true","6.9","10","7.2"
"17","80","32","59","5","8","10","false","9.3","10","9.3"
"17","90","28","52","5","6","7","false","7.4","10","9.3"
"17","100","32","54","10","9","4","false","6.3","10","9.3"
"17","110","20","50","8","5","5","false","4.9","10","9.3"
"17","120","36","50","8","6","10","false","7.5","10","9.3"
"17","130","28","50","6","4","4","true","5.9","10","9.3"
"17","140","36","58","5","5","4","true","7.8","10","9.3"
"17","150","20","60","5","8","3","true","5.9","10","9.3"
"17","160","20","58","7","5","8","true","7","10","9.3"
"17","170","20","51","5","4","9","false","6.7","10","9.3"
"17","180","32","59","10","4","8","false","8.1","10","9.3"
"17","190","28","59","7","4","3","false","5.6","10","9.3"
"17","200","36","55","6","4","8","false","8.8","10","9.3"
"17","210","40","50","7","7","9","true","7.7","10","9.3"
"17","220","32","60","5","9","3","false","6.7","10","9.3"
"17","230","40","59","5","7","4","false","8.3","10","9.3"
"17","240","20","59","8","5","5","true","5.8","10","9.3"
"17","250","36","59","7","4","7","true","9.1","10","9.3"
"17","260","32","50","8","5","9","false","7.3","10","9.3"
"17","270","36","51","9","5","6","true","6.9","10","9.3"
"17","280","20","57","8","8","9","false","8.6","10","9.3"
"17","290","32","58","9","7","10","true","8.3","10","9.3"
"17","300","32","50","8","9","8","false","7.1","10","9.3"
"17","310","36","58","5","7","3","false","6.6","10","9.3"
"17","320","40","55","9","7","3","false","5.6","10","9.3"
"17","330","24","59","6","9","3","false","5.6","10","9.3"
"17","340","40","57","8","4","9","false","8.4","10","9.3"
"17","350","32","56","10","8","10","true","8.2","10","9.3"
"17","360","20","60","5","5","3","false","5.5","10","9.3"
"17","370","28","57","7","8","10","true","7.5","10","9.3"
"17","380","24","59","6","4","3","false","5.5","10","9.3"
"17","390","20","59","8","9","5","true","7.1","10","9.3"
"17","400","40","52","8","6","7","false","8.5","10","9.3"
"17","410","36","52","8","9","8","false","8.3","10","9.3"
"17","420","20","50","7","6","8","true","6.6","10","9.3"
"17","430","20","50","7","4","7","true","6.1","10","9.3"
"17","440","32","51","8","7","7","false","7.9","10","9.3"
"17","450","32","52","5","5","7","false","7.5","10","9.3"
"17","460","40","52","10","9","10","true","8.3","10","9.3"
"17","470","28","52","8","7","4","true","5.9","10","9.3"
"17","480","40","56","8","7","6","true","8.2","10","9.3"
"17","490","20","58","5","7","7","true","6.8","10","9.3"
"17","500","20","59","5","5","9","false","8.5","10","9.3"
"18","10","32","56","5","8","8","true","7.9","10","7.9"
"18","20","36","50","8","4","6","true","7.4","10","7.9"
"18","30","40","54","8","7","10","false","8","10","8"
"18","40","32","51","8","4","8","false","7.5","10","8"
"18","50","32","52","7","4","3","true","4.9","10","8"
"18","60","24","55","6","8","7","false","7.7","10","8"
"18","70","36","59","7","8","6","false","8.4","10","8.4"
"18","80","20","54","5","8","3","false","4.6","10","8.4"
"18","90","32","59","7","7","3","false","7","10","8.4"
"18","100","36","59","8","8","10","false","9.9","10","9.9"
"18","110","40","52","7","4","3","true","6.1","10","9.9"
"18","120","20","53","9","8","3","false","5","10","9.9"
"18","130","24","50","6","4","3","false","3.5","10","9.9"
"18","140","20","50","8","7","8","true","6.4","10","9.9"
"18","150","20","60","9","6","7","false","8.4","10","9.9"
"18","160","20","52","7","5","6","false","5.9","10","9.9"
"18","170","28","50","5","7","3","true","4.7","10","9.9"
"18","180","32","58","6","5","3","true","7.2","10","9.9"
"18","190","24","57","5","4","9","false","7.1","10","9.9"
"18","200","20","52","8","7","4","false","5","10","9.9"
"18","210","20","50","9","9","8","true","6.6","10","9.9"
"18","220","40","52","10","4","3","true","5.8","10","9.9"
"18","230","40","52","6","4","9","false","8.2","10","9.9"
"18","240","20","54","9","6","3","false","5","10","9.9"
"18","250","20","56","10","9","8","true","7.4","10","9.9"
"18","260","24","50","5","4","10","true","6.2","10","9.9"
"18","270","40","58","5","8","7","true","9.1","10","9.9"
"18","280","20","53","5","5","4","false","4.2","10","9.9"
"18","290","40","59","7","4","6","false","9","10","9.9"
"18","300","20","52","6","4","3","true","4.2","10","9.9"
"18","310","32","52","8","7","5","true","7","10","9.9"
"18","320","40","57","9","6","6","true","8.2","10","9.9"
"18","330","36","55","10","7","4","false","6.9","10","9.9"
"18","340","36","60","5","8","7","true","9.4","10","9.9"
"18","350","32","59","9","7","9","false","9","10","9.9"
"18","360","28","59","5","6","7","false","8.5","10","9.9"
"18","370","20","57","8","9","8","true","6.9","10","9.9"
"18","380","20","53","8","7","7","true","6.3","10","9.9"
"18","390","24","57","9","6","9","false","7.3","10","9.9"
"18","400","24","52","7","6","4","false","5.9","10","9.9"
"18","410","32","51","6","7","5","false","6.7","10","9.9"
"18","420","40","54","7","4","6","true","7.9","10","9.9"
"18","430","24","50","5","4","6","true","5.8","10","9.9"
"18","440","40","55","8","7","8","true","8.8","10","9.9"
"18","450","20","54","8","7","10","false","6.4","10","9.9"
"18","460","20","54","9","4","4","false","5.7","10","9.9"
"18","470","28","53","6","7","6","false","7.8","10","9.9"
"18","480","20","53","10","7","8","true","6.1","10","9.9"
"18","490","24","60","8","9","3","true","6.5","10","9.9"
"18","500","36","59","10","9","9","false","9.2","10","9.9"
"19","10","40","53","8","9","3","true","6.4","10","6.4"
"19","20","32","53","8","7","10","false","8.7","10","8.7"
"19","30","36","59","5","8","7","true","8.7","10","8.7"
"19","40","28","57","10","8","9","false","9","10","9"
"19","50","20","50","6","4","3","false","3.7","10","9"
"19","60","20","50","6","9","4","false","5.1","10","9"
"19","70","32","54","8","5","3","true","4.9","10","9"
"19","80","20","51","8","8","8","false","6.4","10","9"
"19","90","40","54","10","8","7","false","8.8","10","9"
"19","100","36","57","9","8","6","false","8.5","10","9"
"19","110","28","53","8","6","8","true","7.3","10","9"
"19","120","36","51","8","4","6","false","7","10","9"
"19","130","24","51","6","8","8","true","5.9","10","9"
"19","140","40","50","8","8","3","true","7.3","10","9"
"19","150","32","57","8","5","10","false","8","10","9"
"19","160","32","58","9","9","10","true","8.8","10","9"
"19","170","32","59","8","8","3","false","6.9","10","9"
"19","180","32","56","7","6","5","true","6.6","10","9"
"19","190","36","52","8","8","8","true","7.1","10","9"
"19","200","28","51","8","7","5","true","6.6","10","9"
"19","210","20","56","8","7","10","false","6.8","10","9"
"19","220","40","57","8","4","3","false","5.8","10","9"
"19","230","40","57","10","7","10","true","10.6","10","10.6"
"19","240","20","52","8","7","6","true","5.7","10","10.6"
"19","250","40","57","5","7","4","true","6.5","10","10.6"
"19","260","24","57","8","7","3","true","6","10","10.6"
"19","270","32","54","10","5","9","true","8.6","10","10.6"
"19","280","24","53","7","4","3","false","4.5","10","10.6"
"19","290","36","60","6","6","5","false","8.7","10","10.6"
"19","300","20","57","8","4","4","false","5.7","10","10.6"
"19","310","32","60","7","8","3","true","7.3","10","10.6"
"19","320","36","50","8","8","6","false","7.3","10","10.6"
"19","330","20","54","8","8","8","true","6.7","10","10.6"
"19","340","20","59","9","6","10","true","8","10","10.6"
"19","350","20","57","9","6","7","false","7.5","10","10.6"
"19","360","28","56","5","6","7","false","8.4","10","10.6"
"19","370","32","52","8","4","9","false","7.6","10","10.6"
"19","380","24","50","8","7","10","true","6.5","10","10.6"
"19","390","20","59","5","5","8","true","7.9","10","10.6"
"19","400","28","53","8","4","6","false","6.9","10","10.6"
"19","410","36","53","7","9","9","false","9.4","10","10.6"
"19","420","20","52","5","9","3","true","4.8","10","10.6"
"19","430","36","60","8","7","7","true","9","10","10.6"
"19","440","32","58","7","4","7","false","8.5","10","10.6"
"19","450","20","60","5","7","7","false","8","10","10.6"
"19","460","20","55","9","4","7","false","5.6","10","10.6"
"19","470","20","52","7","9","3","false","4.5","10","10.6"
"19","480","20","55","7","4","10","true","6.1","10","10.6"
"19","490","36","51","8","9","9","false","7.8","10","10.6"
"19","500","32","55","7","5","3","false","5.6","10","10.6"
"20","10","20","50","7","4","6","true","5.1","10","5.1"
"20","20","40","59","9","5","6","true","8.9","10","8.9"
"20","30","32","52","9","9","7","true","8.5","10","8.9"
"20","40","28","57","9","7","10","true","7.8","10","8.9"
"20","50","32","53","7","8","4","false","5.6","10","8.9"
"20","60","20","59","9","8","5","false","7.8","10","8.9"
"20","70","40","55","5","4","9","false","7.8","10","8.9"
"20","80","32","52","8","9","7","false","7.6","10","8.9"
"20","90","24","58","5","9","4","true","6.9","10","8.9"
"20","100","24","60","5","5","4","false","7","10","8.9"
"20","110","24","50","8","8","4","false","6.2","10","8.9"
"20","120","20","52","9","4","6","false","5.3","10","8.9"
"20","130","32","60","9","8","6","false","8.8","10","8.9"
"20","140","40","60","8","4","7","false","9.2","10","9.2"
"20","150","36","54","7","4","6","false","8.2","10","9.2"
"20","160","32","58","5","5","4","false","7.2","10","9.2"
"20","170","32","51","5","9","4","false","5.2","10","9.2"
"20","180","40","59","5","8","5","true","8.9","10","9.2"
"20","190","24","51","5","8","10","true","6.5","10","9.2"
"20","200","24","54","8","7","6","true","6.4","10","9.2"
"20","210","32","53","6","6","4","true","6.3","10","9.2"
"20","220","20","57","10","8","3","true","5.7","10","9.2"
"20","230","32","55","8","4","6","false","6.7","10","9.2"
"20","240","36","56","10","7","5","false","7.4","10","9.2"
"20","250","32","57","8","4","5","true","7.1","10","9.2"
"20","260","40","57","8","4","3","false","5.6","10","9.2"
"20","270","24","59","8","9","6","true","6.5","10","9.2"
"20","280","32","56","6","9","9","false","9.7","10","9.7"
"20","290","32","54","8","4","9","true","7.2","10","9.7"
"20","300","32","58","8","9","8","false","9","10","9.7"
"20","310","24","52","8","9","9","false","7.4","10","9.7"
"20","320","40","54","8","4","7","false","8","10","9.7"
"20","330","32","50","8","4","6","true","6.6","10","9.7"
"20","340","28","57","9","7","9","true","8.2","10","9.7"
"20","350","20","58","9","9","3","false","5.2","10","9.7"
"20","360","36","53","5","9","10","false","8.5","10","9.7"
"20","370","24","54","10","4","10","true","6.7","10","9.7"
"20","380","28","59","8","4","7","true","7.9","10","9.7"
"20","390","32","52","8","7","8","true","6.8","10","9.7"
"20","400","32","52","10","5","9","false","7.6","10","9.7"
"20","410","36","57","7","8","3","false","6.2","10","9.7"
"20","420","20","52","5","8","10","false","6.7","10","9.7"
"20","430","20","56","6","5","7","true","7","10","9.7"
"20","440","28","58","8","9","7","false","8.5","10","9.7"
"20","450","20","59","10","4","4","true","6.4","10","9.7"
"20","460","28","57","6","9","3","true","5.7","10","9.7"
"20","470","24","52","5","4","3","false","3.8","10","9.7"
"20","480","20","59","8","7","5","true","6","10","9.7"
"20","490","40","51","6","9","5","false","6.5","10","9.7"
"20","500","32","50","10","4","6","false","5.9","10","9.7"
